age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
51,unemployed,1,2,no,1801,0,no,cellular,2.0,jul,82,1,77,3,success,0
50,management,divorced,2,no,405,0,no,cellular,2.0,jul,146,1,91,6,failure,0
40,management,1,2,no,2763,1,no,cellular,2.0,jul,566,1,395,2,success,1
32,admin.,0,1,no,1411,0,no,cellular,2.0,jul,124,1,-1,0,unknown,0
30,management,0,2,no,536,0,no,cellular,2.0,jul,309,1,-1,0,unknown,1
41,services,1,1,no,366,1,yes,cellular,2.0,jul,237,2,-1,0,unknown,0
42,entrepreneur,1,1,no,2959,1,no,telephone,2.0,jul,711,1,342,1,failure,1
30,technician,0,1,no,930,0,no,cellular,2.0,jul,396,1,-1,0,unknown,1
31,technician,0,1,no,18,0,no,cellular,2.0,jul,109,1,-1,0,unknown,0
33,management,0,2,no,804,1,no,cellular,2.0,jul,226,1,-1,0,unknown,0
29,technician,0,2,no,1891,0,no,cellular,2.0,jul,129,1,-1,0,unknown,0
60,retired,1,1,no,263,0,no,cellular,2.0,jul,317,1,330,2,failure,0
28,management,0,2,no,492,0,no,cellular,2.0,jul,281,1,-1,0,unknown,0
22,services,0,1,no,2273,0,yes,cellular,2.0,jul,98,1,-1,0,unknown,0
27,admin.,1,2,no,565,1,no,cellular,2.0,jul,148,1,-1,0,unknown,0
33,technician,1,1,no,3000,1,yes,cellular,2.0,jul,160,1,-1,0,unknown,0
30,blue-collar,1,0,no,1101,1,yes,cellular,2.0,jul,590,1,225,3,failure,0
31,management,0,2,no,2983,1,no,cellular,2.0,jul,153,1,-1,0,unknown,0
58,housemaid,divorced,1,no,0,0,no,cellular,2.0,jul,478,2,-1,0,unknown,1
39,admin.,divorced,1,no,19,1,no,cellular,2.0,jul,503,2,147,5,success,1
31,blue-collar,1,1,no,625,1,no,cellular,2.0,jul,135,2,49,3,failure,1
56,blue-collar,1,0,no,1137,0,no,telephone,2.0,jul,176,1,-1,0,unknown,1
46,management,divorced,2,no,1329,0,no,cellular,3.0,jul,247,2,-1,0,unknown,1
56,retired,1,1,no,1044,0,no,telephone,3.0,jul,353,2,-1,0,unknown,1
27,services,0,1,no,302,0,no,cellular,3.0,jul,203,1,-1,0,unknown,1
26,self-employed,0,2,no,1393,0,no,cellular,3.0,jul,194,1,-1,0,unknown,0
30,unemployed,1,2,no,330,0,no,cellular,3.0,jul,264,1,80,1,success,1
26,self-employed,0,2,no,2857,0,no,cellular,3.0,jul,446,1,-1,0,unknown,1
34,management,1,2,no,0,0,no,cellular,3.0,jul,122,1,72,1,failure,0
35,unemployed,0,0,no,68,0,no,cellular,3.0,jul,175,1,-1,0,unknown,1
52,blue-collar,1,0,no,1524,0,no,cellular,3.0,jul,1007,6,-1,0,unknown,1
50,self-employed,1,1,no,2137,0,no,cellular,3.0,jul,64,1,-1,0,unknown,0
54,admin.,1,1,no,1633,0,no,cellular,3.0,jul,409,2,-1,0,unknown,1
31,admin.,1,1,no,873,1,no,cellular,3.0,jul,147,2,233,4,failure,0
31,services,1,1,no,1167,0,no,cellular,3.0,jul,603,1,-1,0,unknown,0
25,admin.,0,1,no,285,0,no,cellular,3.0,jul,658,3,-1,0,unknown,1
41,entrepreneur,1,0,no,0,0,no,cellular,3.0,jul,438,2,389,1,other,1
56,blue-collar,1,1,no,3460,1,no,cellular,3.0,jul,897,3,-1,0,unknown,0
24,management,0,2,no,507,0,no,cellular,3.0,jul,257,1,-1,0,unknown,1
64,retired,divorced,2,no,890,0,no,cellular,3.0,jul,531,3,-1,0,unknown,0
35,services,0,2,no,0,0,no,cellular,3.0,jul,704,1,-1,0,unknown,1
33,student,0,3,no,242,0,no,telephone,3.0,jul,320,2,-1,0,unknown,0
22,student,0,3,no,47,0,no,cellular,3.0,jul,69,3,-1,0,unknown,0
24,management,0,2,no,172,0,no,cellular,3.0,jul,67,2,-1,0,unknown,0
37,technician,1,1,no,1824,1,no,cellular,3.0,jul,112,2,324,2,other,0
40,services,1,2,no,35,0,no,cellular,3.0,jul,318,4,317,3,failure,0
28,blue-collar,0,1,no,643,0,no,cellular,3.0,jul,308,2,-1,0,unknown,1
36,admin.,divorced,1,no,592,0,no,cellular,6.0,jul,413,5,-1,0,unknown,0
21,student,0,1,no,39,0,no,cellular,6.0,jul,207,2,-1,0,unknown,0
62,management,1,2,no,2785,0,no,cellular,6.0,jul,270,3,-1,0,unknown,1
52,technician,1,1,no,137,0,no,cellular,6.0,jul,227,2,-1,0,unknown,1
23,services,0,1,no,870,0,no,cellular,6.0,jul,316,4,-1,0,unknown,1
66,unknown,divorced,3,no,1993,1,no,cellular,6.0,jul,117,4,-1,0,unknown,0
67,management,1,2,no,694,0,no,cellular,7.0,jul,250,1,-1,0,unknown,0
33,management,0,2,no,1160,1,yes,cellular,7.0,jul,139,1,391,2,failure,0
36,admin.,1,1,no,110,1,yes,cellular,7.0,jul,94,1,-1,0,unknown,0
36,self-employed,1,2,no,1234,0,no,cellular,7.0,jul,106,1,-1,0,unknown,0
34,technician,1,1,no,-74,1,no,cellular,7.0,jul,98,2,347,4,failure,0
32,admin.,1,1,no,51,1,yes,cellular,7.0,jul,297,1,-1,0,unknown,1
31,management,1,2,no,1032,0,no,cellular,7.0,jul,284,1,-1,0,unknown,1
48,management,1,1,no,2892,0,no,cellular,7.0,jul,407,1,385,1,success,1
53,admin.,0,1,no,1958,0,no,telephone,7.0,jul,82,2,75,4,failure,0
69,retired,1,2,no,473,0,no,cellular,7.0,jul,112,1,78,1,failure,0
28,management,0,2,no,1942,0,no,cellular,7.0,jul,445,1,-1,0,unknown,0
37,services,1,1,no,981,0,no,cellular,7.0,jul,682,2,386,1,success,1
40,technician,0,2,no,431,0,no,cellular,7.0,jul,180,2,-1,0,unknown,1
66,management,1,2,no,2169,0,no,cellular,7.0,jul,282,1,-1,0,unknown,0
52,management,0,2,no,37,0,no,cellular,7.0,jul,1284,1,-1,0,unknown,0
39,management,0,2,no,257,0,no,cellular,7.0,jul,58,1,-1,0,unknown,0
33,technician,1,1,no,152,1,no,cellular,7.0,jul,136,1,-1,0,unknown,0
66,retired,1,1,no,203,0,no,cellular,7.0,jul,376,1,-1,0,unknown,1
32,management,0,2,no,0,0,no,cellular,7.0,jul,98,1,159,1,other,0
36,management,0,2,no,4,1,no,cellular,7.0,jul,529,1,61,3,success,0
31,services,1,1,no,132,0,no,cellular,7.0,jul,148,1,152,1,other,0
31,blue-collar,0,1,no,2093,0,no,cellular,7.0,jul,103,1,-1,0,unknown,0
27,student,0,1,no,111,0,no,cellular,7.0,jul,495,2,-1,0,unknown,1
21,student,0,2,no,1258,0,no,cellular,7.0,jul,404,1,-1,0,unknown,0
28,services,0,1,no,126,0,no,cellular,7.0,jul,321,1,-1,0,unknown,0
65,retired,1,3,no,820,0,no,cellular,7.0,jul,432,1,-1,0,unknown,0
58,retired,1,0,no,565,0,no,telephone,7.0,jul,876,1,-1,0,unknown,1
49,housemaid,1,0,no,889,0,no,telephone,7.0,jul,388,1,-1,0,unknown,1
81,management,1,2,no,0,0,no,cellular,7.0,jul,170,1,-1,0,unknown,0
25,services,divorced,1,no,1694,0,no,cellular,7.0,jul,159,2,-1,0,unknown,0
61,retired,1,1,no,123,0,no,cellular,7.0,jul,112,2,-1,0,unknown,0
25,management,0,2,no,1129,0,no,cellular,8.0,jul,452,2,-1,0,unknown,0
55,admin.,1,1,no,865,1,no,cellular,8.0,jul,105,1,82,2,failure,0
31,management,0,1,no,202,1,no,cellular,8.0,jul,167,1,62,1,failure,1
31,management,0,2,no,307,0,no,cellular,8.0,jul,361,1,229,2,failure,1
38,student,1,3,no,0,0,no,cellular,8.0,jul,341,1,385,1,failure,1
79,retired,1,0,no,429,0,no,telephone,8.0,jul,1006,2,-1,0,unknown,1
39,management,1,2,no,198,0,no,cellular,8.0,jul,665,1,-1,0,unknown,0
52,technician,1,2,no,523,1,yes,cellular,8.0,jul,113,1,-1,0,unknown,0
52,technician,1,2,no,2557,0,no,cellular,8.0,jul,340,1,156,1,other,1
42,management,1,1,no,406,1,no,cellular,8.0,jul,194,1,391,2,success,0
29,technician,1,1,no,1599,1,no,cellular,8.0,jul,115,1,61,1,failure,0
63,retired,1,2,no,262,0,no,cellular,8.0,jul,335,1,-1,0,unknown,0
34,admin.,1,1,no,1551,1,yes,cellular,8.0,jul,188,2,82,4,other,0
58,retired,1,1,no,1227,0,no,cellular,8.0,jul,625,1,156,1,failure,0
55,services,1,1,no,0,0,no,cellular,8.0,jul,106,1,-1,0,unknown,0
63,housemaid,1,0,no,3173,0,no,telephone,8.0,jul,154,1,-1,0,unknown,0
43,technician,1,1,no,0,0,no,cellular,8.0,jul,74,1,-1,0,unknown,0
55,management,1,3,no,3122,0,no,cellular,8.0,jul,349,1,-1,0,unknown,1
79,retired,1,3,no,0,0,no,telephone,8.0,jul,167,1,-1,0,unknown,0
52,admin.,1,1,no,1113,0,yes,cellular,8.0,jul,83,1,-1,0,unknown,0
34,self-employed,1,2,no,980,0,no,cellular,8.0,jul,243,1,348,3,failure,0
48,services,1,1,no,127,0,no,cellular,8.0,jul,117,1,-1,0,unknown,0
60,admin.,1,1,no,1541,0,no,cellular,8.0,jul,90,3,-1,0,unknown,0
46,blue-collar,1,1,no,922,1,no,telephone,8.0,jul,576,1,-1,0,unknown,1
34,technician,0,2,no,783,0,no,cellular,8.0,jul,281,1,-1,0,unknown,0
49,housemaid,1,1,no,114,0,no,cellular,8.0,jul,502,2,-1,0,unknown,0
25,admin.,0,1,no,302,0,no,cellular,8.0,jul,122,1,-1,0,unknown,0
21,technician,0,2,no,61,0,yes,cellular,8.0,jul,141,1,-1,0,unknown,0
48,admin.,0,1,no,0,1,yes,cellular,8.0,jul,72,1,-1,0,unknown,0
59,management,1,2,no,281,0,no,cellular,8.0,jul,430,2,-1,0,unknown,0
22,student,0,1,no,185,0,no,cellular,8.0,jul,153,1,-1,0,unknown,1
49,management,0,2,no,151,1,no,cellular,8.0,jul,97,3,-1,0,unknown,1
67,admin.,1,0,no,1093,0,no,telephone,8.0,jul,64,3,-1,0,unknown,0
20,student,0,3,no,829,0,no,cellular,9.0,jul,253,2,-1,0,unknown,1
63,unknown,1,1,no,556,0,no,cellular,9.0,jul,122,4,-1,0,unknown,0
40,management,1,2,no,1700,1,no,cellular,9.0,jul,359,2,-1,0,unknown,0
23,admin.,0,1,no,749,0,no,cellular,9.0,jul,315,4,-1,0,unknown,0
19,student,0,0,no,103,0,no,cellular,10.0,jul,104,2,-1,0,unknown,1
39,services,1,1,no,972,1,no,telephone,10.0,jul,123,4,-1,0,unknown,0
34,blue-collar,0,0,no,79,0,no,telephone,10.0,jul,336,4,-1,0,unknown,1
69,retired,1,0,no,154,0,no,cellular,13.0,jul,144,4,-1,0,unknown,0
73,management,1,2,no,1609,0,no,cellular,14.0,jul,169,2,-1,0,unknown,1
27,management,0,2,no,2489,0,no,cellular,15.0,jul,323,2,163,2,other,1
32,management,0,2,no,1017,0,no,cellular,15.0,jul,166,7,163,1,failure,0
59,blue-collar,divorced,0,no,989,0,no,cellular,20.0,jul,125,2,-1,0,unknown,1
31,unknown,1,1,no,3,0,no,cellular,20.0,jul,91,2,-1,0,unknown,0
34,housemaid,1,1,no,5,0,no,telephone,21.0,jul,305,7,-1,0,unknown,0
61,unknown,0,0,no,50,0,no,telephone,21.0,jul,465,6,-1,0,unknown,0
34,technician,0,2,no,144,1,yes,cellular,21.0,jul,213,3,89,16,failure,0
32,technician,1,1,no,449,0,no,cellular,23.0,jul,106,3,-1,0,unknown,0
57,retired,divorced,1,no,1486,0,no,cellular,23.0,jul,64,3,-1,0,unknown,0
25,student,0,2,no,58,0,no,cellular,24.0,jul,139,5,-1,0,unknown,1
55,technician,1,1,no,0,0,no,cellular,27.0,jul,506,2,-1,0,unknown,0
71,retired,0,2,no,1285,0,no,telephone,27.0,jul,195,2,-1,0,unknown,0
63,retired,0,2,no,70,0,no,cellular,27.0,jul,82,2,-1,0,unknown,0
44,entrepreneur,0,3,no,323,0,no,cellular,28.0,jul,332,2,181,2,failure,1
30,admin.,0,1,no,110,0,no,cellular,28.0,jul,132,4,-1,0,unknown,0
34,technician,1,1,no,603,1,no,cellular,28.0,jul,51,4,434,1,failure,0
50,admin.,divorced,1,no,769,0,no,cellular,28.0,jul,72,2,363,4,failure,0
49,technician,1,2,no,0,0,yes,cellular,28.0,jul,67,5,252,1,failure,0
46,admin.,divorced,1,no,2196,0,no,cellular,28.0,jul,573,5,-1,0,unknown,1
44,management,1,2,no,1646,1,no,cellular,29.0,jul,292,6,251,1,failure,0
32,services,1,3,no,1016,0,no,cellular,30.0,jul,141,2,-1,0,unknown,0
62,retired,1,1,no,3,0,no,cellular,4.0,aug,151,1,-1,0,unknown,0
45,housemaid,1,0,no,106,0,no,cellular,4.0,aug,205,1,-1,0,unknown,0
26,admin.,0,1,no,125,0,no,cellular,4.0,aug,92,1,118,6,other,0
32,services,1,1,no,315,0,no,cellular,4.0,aug,149,1,-1,0,unknown,0
37,admin.,0,1,no,115,0,no,cellular,4.0,aug,236,1,92,4,failure,0
46,self-employed,0,1,no,526,0,no,cellular,4.0,aug,326,1,96,3,success,0
29,management,0,2,no,308,0,no,cellular,4.0,aug,313,1,-1,0,unknown,0
25,management,0,2,no,219,0,no,cellular,4.0,aug,576,1,96,1,success,1
28,management,1,2,no,1240,0,no,cellular,4.0,aug,849,1,-1,0,unknown,1
61,retired,1,1,no,569,0,no,cellular,4.0,aug,219,1,-1,0,unknown,1
67,management,1,3,no,65,0,no,cellular,4.0,aug,320,1,-1,0,unknown,0
52,admin.,1,1,no,1228,1,yes,cellular,4.0,aug,218,1,-1,0,unknown,1
29,management,1,2,no,451,0,no,cellular,4.0,aug,152,1,92,2,failure,0
57,management,1,2,no,1660,0,no,cellular,4.0,aug,642,1,-1,0,unknown,1
49,management,divorced,2,no,914,0,no,cellular,4.0,aug,185,1,-1,0,unknown,1
33,technician,1,2,no,1699,0,no,cellular,4.0,aug,600,1,-1,0,unknown,1
47,technician,1,1,no,1167,1,no,cellular,4.0,aug,505,1,96,6,success,1
57,entrepreneur,1,1,no,666,0,no,cellular,4.0,aug,138,1,-1,0,unknown,0
78,retired,1,1,no,220,0,no,cellular,4.0,aug,220,1,-1,0,unknown,0
62,retired,1,1,no,3340,0,no,cellular,4.0,aug,259,1,35,1,failure,0
40,technician,0,2,no,1646,1,no,cellular,4.0,aug,173,1,92,5,success,1
46,management,1,2,no,242,0,no,cellular,4.0,aug,120,2,96,1,success,1
31,admin.,0,1,no,40,0,no,cellular,4.0,aug,158,1,104,2,failure,0
41,admin.,divorced,1,no,490,1,no,cellular,4.0,aug,182,1,-1,0,unknown,0
47,management,1,2,no,699,0,no,cellular,5.0,aug,432,3,97,2,success,0
29,technician,0,1,no,382,0,no,cellular,5.0,aug,409,4,-1,0,unknown,1
55,management,divorced,2,no,2383,0,no,cellular,5.0,aug,1019,2,63,2,success,1
30,self-employed,1,2,no,2666,0,no,cellular,5.0,aug,475,2,93,4,success,1
49,admin.,divorced,1,no,1718,0,yes,cellular,5.0,aug,211,1,-1,0,unknown,1
53,management,1,2,no,1356,1,no,cellular,5.0,aug,397,2,93,2,failure,0
48,management,1,2,no,1147,0,no,cellular,5.0,aug,389,1,64,2,success,1
21,student,0,1,no,216,0,no,cellular,5.0,aug,414,1,-1,0,unknown,1
45,admin.,1,1,no,153,0,no,cellular,5.0,aug,277,1,-1,0,unknown,1
41,management,1,2,no,2487,0,no,cellular,5.0,aug,206,1,97,1,failure,0
30,management,0,2,no,685,0,no,cellular,5.0,aug,299,2,-1,0,unknown,0
27,unemployed,0,1,no,3276,0,no,cellular,5.0,aug,106,1,110,2,other,0
43,management,1,2,no,1791,0,no,cellular,5.0,aug,254,1,-1,0,unknown,1
66,retired,1,2,no,0,0,no,cellular,5.0,aug,177,1,-1,0,unknown,0
47,management,0,2,no,86,0,no,cellular,5.0,aug,253,1,97,4,success,1
39,admin.,divorced,1,no,160,1,no,cellular,5.0,aug,156,1,-1,0,unknown,0
25,student,0,1,no,41,1,no,telephone,5.0,aug,100,2,93,2,failure,0
20,student,1,3,no,292,0,no,cellular,5.0,aug,385,2,93,1,failure,1
25,self-employed,0,2,no,557,0,no,telephone,5.0,aug,813,2,-1,0,unknown,0
37,unemployed,0,2,no,1291,0,no,cellular,5.0,aug,150,1,97,2,success,1
36,management,1,2,no,495,0,no,cellular,5.0,aug,157,3,97,2,success,1
61,management,1,2,no,175,0,no,telephone,5.0,aug,270,2,-1,0,unknown,1
37,management,divorced,2,no,0,1,no,cellular,6.0,aug,99,5,-1,0,unknown,0
80,retired,1,0,no,1548,0,no,cellular,6.0,aug,331,2,-1,0,unknown,0
53,management,1,2,no,1624,0,no,cellular,6.0,aug,107,1,98,6,success,1
80,retired,1,0,no,2994,0,no,cellular,6.0,aug,320,1,-1,0,unknown,0
61,retired,1,2,no,3140,1,yes,cellular,6.0,aug,975,4,98,1,unknown,1
35,admin.,1,2,no,163,1,no,cellular,6.0,aug,126,6,-1,0,unknown,0
58,management,1,2,no,138,1,yes,cellular,6.0,aug,107,4,-1,0,unknown,0
30,admin.,0,1,no,81,1,no,cellular,6.0,aug,121,6,112,3,other,0
50,management,1,2,no,938,0,no,cellular,6.0,aug,148,2,98,1,success,0
21,student,0,1,no,491,0,no,cellular,6.0,aug,161,1,-1,0,unknown,0
65,retired,1,1,no,1176,0,no,cellular,6.0,aug,111,1,184,1,failure,0
67,retired,1,2,no,2812,0,no,cellular,6.0,aug,190,1,-1,0,unknown,0
57,services,0,1,no,0,0,no,cellular,6.0,aug,355,1,-1,0,unknown,1
40,management,1,2,no,0,0,no,cellular,6.0,aug,131,2,98,6,success,1
29,management,0,2,no,74,0,no,cellular,6.0,aug,174,1,-1,0,unknown,0
53,admin.,divorced,1,no,0,1,yes,cellular,6.0,aug,1452,1,98,2,failure,1
44,admin.,1,1,no,0,1,no,cellular,6.0,aug,142,1,260,1,other,0
38,student,0,3,no,64,0,no,cellular,6.0,aug,789,1,-1,0,unknown,0
65,retired,1,2,no,162,0,no,cellular,6.0,aug,280,3,185,2,failure,0
67,retired,1,2,no,701,0,no,cellular,6.0,aug,254,2,-1,0,unknown,1
66,retired,1,2,no,3,0,no,cellular,6.0,aug,550,1,-1,0,unknown,1
34,admin.,1,2,no,35,1,no,cellular,7.0,aug,88,2,-1,0,unknown,0
67,management,1,2,no,405,0,no,cellular,7.0,aug,345,2,-1,0,unknown,1
34,management,1,2,no,62,0,no,cellular,7.0,aug,169,2,-1,0,unknown,0
57,retired,1,1,no,168,0,no,cellular,7.0,aug,342,1,-1,0,unknown,1
47,admin.,1,3,no,66,0,no,cellular,7.0,aug,358,1,-1,0,unknown,1
59,housemaid,1,1,no,0,0,no,telephone,7.0,aug,107,2,63,1,failure,0
57,housemaid,1,0,no,501,1,yes,cellular,7.0,aug,59,2,-1,0,unknown,0
47,housemaid,1,0,no,201,1,no,cellular,7.0,aug,58,2,382,1,failure,0
30,technician,1,1,no,776,0,no,cellular,7.0,aug,72,1,99,2,success,0
32,student,1,1,no,1536,0,no,cellular,7.0,aug,289,2,-1,0,unknown,1
72,retired,1,2,no,2,0,no,cellular,7.0,aug,147,2,-1,0,unknown,1
41,admin.,1,2,no,1536,0,no,cellular,7.0,aug,273,1,95,2,failure,1
72,retired,1,0,no,1612,0,no,cellular,7.0,aug,530,2,-1,0,unknown,1
59,retired,1,3,no,1116,0,no,cellular,7.0,aug,149,2,99,1,failure,0
45,admin.,1,1,no,171,1,yes,cellular,7.0,aug,292,1,-1,0,unknown,0
33,unemployed,1,1,no,1211,0,no,cellular,7.0,aug,456,1,-1,0,unknown,1
37,admin.,1,1,no,96,0,no,cellular,7.0,aug,155,1,99,2,success,1
26,management,0,2,no,390,0,no,cellular,7.0,aug,325,1,-1,0,unknown,1
29,student,0,3,no,795,0,no,cellular,7.0,aug,173,2,-1,0,unknown,0
77,retired,1,1,no,638,0,no,cellular,7.0,aug,453,1,-1,0,unknown,1
57,services,1,1,no,2476,1,no,cellular,7.0,aug,239,1,459,1,success,0
79,retired,1,1,no,2354,0,no,telephone,7.0,aug,121,2,-1,0,unknown,0
37,admin.,0,1,no,262,0,no,cellular,7.0,aug,305,1,179,5,other,0
37,technician,1,1,no,318,0,no,cellular,7.0,aug,83,1,95,4,other,0
32,management,0,2,no,697,0,no,cellular,7.0,aug,119,1,99,3,failure,0
34,management,1,2,no,0,1,no,cellular,7.0,aug,262,1,99,2,success,1
44,admin.,0,1,no,1534,0,no,cellular,7.0,aug,166,1,99,2,other,1
26,management,0,2,no,0,0,no,cellular,7.0,aug,125,1,-1,0,unknown,0
25,management,0,2,no,145,0,no,cellular,7.0,aug,121,1,-1,0,unknown,0
49,technician,1,1,no,305,0,no,cellular,7.0,aug,140,1,99,1,failure,0
42,services,0,1,no,3403,1,no,cellular,7.0,aug,215,1,99,1,failure,1
58,unemployed,1,1,no,687,1,no,cellular,7.0,aug,221,1,99,2,success,1
47,unknown,1,3,no,677,0,no,cellular,7.0,aug,384,1,99,4,success,0
73,retired,divorced,1,no,1092,0,no,cellular,7.0,aug,390,2,-1,0,unknown,0
33,services,1,1,no,1076,0,no,cellular,7.0,aug,88,1,259,4,failure,0
57,entrepreneur,1,1,no,905,0,no,cellular,7.0,aug,121,1,-1,0,unknown,0
35,entrepreneur,1,1,no,2971,0,no,cellular,7.0,aug,158,2,95,6,success,0
55,entrepreneur,divorced,1,no,538,1,no,cellular,7.0,aug,353,2,-1,0,unknown,1
71,retired,1,0,no,2600,0,no,cellular,7.0,aug,212,1,-1,0,unknown,1
41,management,1,2,no,2226,0,no,cellular,7.0,aug,182,2,99,1,failure,1
23,student,0,1,no,0,0,no,cellular,7.0,aug,217,1,99,7,success,1
60,management,0,2,no,1034,1,no,cellular,7.0,aug,231,3,-1,0,unknown,1
18,student,0,0,no,1944,0,no,telephone,10.0,aug,122,3,-1,0,unknown,0
47,housemaid,1,0,no,0,0,no,cellular,10.0,aug,1225,2,-1,0,unknown,0
27,admin.,0,1,no,80,0,no,cellular,10.0,aug,268,1,-1,0,unknown,0
37,admin.,1,1,no,250,1,no,cellular,10.0,aug,70,1,-1,0,unknown,0
27,technician,0,2,no,290,0,no,cellular,10.0,aug,88,1,-1,0,unknown,0
18,student,0,3,no,108,0,no,cellular,10.0,aug,167,1,-1,0,unknown,1
39,blue-collar,0,2,no,172,1,no,cellular,10.0,aug,248,1,131,1,success,0
46,admin.,1,1,no,0,0,yes,cellular,10.0,aug,225,1,-1,0,unknown,0
30,student,0,1,no,2046,0,no,telephone,10.0,aug,133,1,-1,0,unknown,0
65,unemployed,1,2,no,0,0,no,cellular,10.0,aug,465,1,-1,0,unknown,0
32,management,0,2,no,935,0,no,cellular,10.0,aug,161,2,375,5,failure,1
59,retired,1,2,no,1425,0,no,cellular,10.0,aug,489,2,102,1,success,0
38,admin.,1,1,no,47,1,no,cellular,10.0,aug,120,1,98,5,success,0
48,blue-collar,1,1,no,1730,1,no,cellular,10.0,aug,158,1,102,1,success,0
22,student,0,3,no,3317,0,no,cellular,10.0,aug,148,1,-1,0,unknown,0
59,retired,divorced,2,no,3444,0,no,cellular,10.0,aug,252,1,185,2,success,1
28,blue-collar,0,2,no,1984,1,no,cellular,10.0,aug,89,1,98,3,failure,0
80,retired,1,3,no,355,0,no,telephone,10.0,aug,156,1,-1,0,unknown,0
32,self-employed,0,2,no,1815,0,no,telephone,10.0,aug,235,1,102,2,failure,1
33,admin.,1,1,no,95,1,no,cellular,10.0,aug,155,1,102,1,success,0
40,blue-collar,1,1,no,1508,0,no,cellular,10.0,aug,153,2,383,1,failure,0
52,housemaid,1,0,no,618,1,yes,cellular,10.0,aug,352,2,102,2,failure,0
40,technician,1,1,no,694,1,no,cellular,10.0,aug,107,4,68,11,success,0
26,student,0,1,no,1608,0,no,cellular,10.0,aug,89,2,102,2,success,0
30,management,1,2,no,805,0,no,cellular,10.0,aug,134,3,194,1,failure,0
50,management,1,2,no,0,0,no,cellular,10.0,aug,232,3,130,3,other,0
32,technician,divorced,1,no,0,1,no,cellular,10.0,aug,540,2,-1,0,unknown,0
23,student,0,2,no,1592,0,no,cellular,10.0,aug,298,1,-1,0,unknown,0
70,blue-collar,1,0,no,3075,0,no,telephone,10.0,aug,74,1,-1,0,unknown,0
55,admin.,divorced,1,no,1693,0,no,cellular,10.0,aug,247,1,102,3,success,0
33,technician,1,1,no,218,1,yes,cellular,10.0,aug,162,1,161,4,failure,0
26,student,0,2,no,2,0,no,cellular,10.0,aug,121,1,102,2,failure,0
30,management,0,2,no,697,0,no,cellular,10.0,aug,179,3,102,2,success,1
44,management,divorced,2,no,0,0,no,cellular,10.0,aug,71,1,-1,0,unknown,0
23,student,0,2,no,0,0,no,cellular,10.0,aug,213,1,-1,0,unknown,1
63,retired,1,3,no,538,0,no,cellular,11.0,aug,373,2,-1,0,unknown,0
37,admin.,1,2,no,1995,1,no,cellular,11.0,aug,48,2,-1,0,unknown,0
31,admin.,0,1,no,423,0,no,cellular,11.0,aug,215,1,-1,0,unknown,0
34,self-employed,1,2,no,2427,0,no,telephone,11.0,aug,90,3,70,3,failure,0
55,technician,1,2,no,199,0,no,cellular,11.0,aug,151,1,-1,0,unknown,0
73,management,1,1,no,683,0,no,telephone,11.0,aug,181,1,-1,0,unknown,0
42,blue-collar,1,0,no,201,1,no,cellular,11.0,aug,265,1,103,3,success,1
64,retired,1,1,no,504,0,no,cellular,11.0,aug,157,1,14,3,other,0
34,admin.,0,1,no,-32,0,yes,cellular,11.0,aug,89,3,103,2,success,0
24,self-employed,0,2,no,2376,0,no,cellular,11.0,aug,123,1,106,1,success,0
33,entrepreneur,1,3,no,73,1,no,cellular,11.0,aug,156,1,263,2,failure,0
42,technician,1,3,no,1559,0,no,cellular,11.0,aug,155,1,103,1,success,0
42,unemployed,1,3,no,190,0,no,cellular,11.0,aug,704,2,-1,0,unknown,1
42,services,0,2,no,94,1,no,cellular,11.0,aug,176,2,90,4,failure,1
29,student,0,3,no,2929,0,no,cellular,11.0,aug,91,1,-1,0,unknown,0
20,student,0,1,no,130,0,no,telephone,11.0,aug,88,1,99,3,failure,0
22,student,0,3,no,1215,0,no,cellular,11.0,aug,154,1,-1,0,unknown,0
55,technician,divorced,1,no,3450,0,no,cellular,11.0,aug,110,1,-1,0,unknown,0
40,admin.,1,2,no,1108,0,no,cellular,11.0,aug,170,2,112,1,success,0
70,housemaid,divorced,0,no,1311,0,no,cellular,11.0,aug,651,1,-1,0,unknown,1
57,technician,1,1,no,589,1,no,cellular,11.0,aug,167,1,190,5,failure,1
60,retired,1,1,no,1853,0,no,cellular,11.0,aug,408,1,-1,0,unknown,1
31,management,1,2,no,199,1,yes,cellular,11.0,aug,127,2,461,4,success,0
48,unemployed,divorced,1,no,201,0,no,cellular,11.0,aug,140,1,-1,0,unknown,1
30,management,0,2,no,533,0,no,cellular,11.0,aug,229,2,99,4,success,1
61,retired,1,2,no,2557,1,no,cellular,11.0,aug,139,3,190,1,success,1
78,retired,divorced,1,no,631,0,no,telephone,11.0,aug,95,1,-1,0,unknown,0
32,management,0,2,no,131,1,no,cellular,11.0,aug,112,1,81,1,other,0
31,services,0,2,no,620,0,no,cellular,11.0,aug,153,1,103,2,failure,0
37,management,1,2,no,789,1,yes,cellular,11.0,aug,93,1,190,2,other,0
20,student,0,1,no,53,0,no,cellular,11.0,aug,203,1,-1,0,unknown,0
21,unemployed,0,1,no,280,0,no,cellular,11.0,aug,280,2,-1,0,unknown,0
34,blue-collar,0,1,no,1923,0,no,cellular,11.0,aug,159,1,-1,0,unknown,0
42,technician,1,1,no,994,1,no,cellular,11.0,aug,149,1,78,5,failure,1
